cases_0_submitter_id	cases_0_case_id	cases_0_samples_0_sample_type	data_type	cases_0_samples_0_tissue_type	file_name	cases_0_samples_0_submitter_id	cases_0_samples_0_portions_0_analytes_0_aliquots_0_aliquot_id	cases_0_samples_0_sample_id	file_id	data_category	cases_0_samples_0_tumor_descriptor	cases_0_samples_0_portions_0_analytes_0_aliquots_0_submitter_id
TCGA-AQ-A04J	9938ce5c-e74e-446e-a932-f096f85cc3b1	Primary Tumor	Gene Expression Quantification		01a1c77a-3f93-4561-a079-c771ac054f56.FPKM.txt.gz	TCGA-AQ-A04J-01A	97168a1f-abf8-414b-af10-b63f5daa7023	09d6f42c-5e9f-4adc-bd8c-e5dca597fc01	ade95960-d418-4146-8b59-a06a88a8e214	Transcriptome Profiling		TCGA-AQ-A04J-01A-02R-A034-07
TCGA-A8-A07E	853456d8-2367-404e-abc9-020fe8bbd209	Primary Tumor	Gene Expression Quantification		ec631f8b-d227-47f6-988a-c24b0e8e33c2.FPKM.txt.gz	TCGA-A8-A07E-01A	3510559d-33b7-423a-88c9-d8c42270d546	059a543a-4408-4c82-96ef-eae1cc126763	d09b47e0-2db9-4cf3-bb5d-a62d8c392c1c	Transcriptome Profiling		TCGA-A8-A07E-01A-11R-A034-07
TCGA-A1-A0SN	0dc337fa-da8b-42c4-b9a7-fb76d81c161f	Primary Tumor	Gene Expression Quantification		5fa88a87-e100-4fc5-bc26-995ad8191c8f.FPKM.txt.gz	TCGA-A1-A0SN-01A	7fdf1ebf-149a-43d5-bae7-6e01beb647dd	62d2a36e-feb1-4084-8111-7ea38a4e3049	a4a409d8-bd71-4bb9-8a30-de1acd7d318a	Transcriptome Profiling		TCGA-A1-A0SN-01A-11R-A144-07
TCGA-A2-A0T6	08306ede-e74b-4be9-b768-7fd98647b6ac	Primary Tumor	Gene Expression Quantification		8677d42c-aef1-444d-b9a2-0dbcced0e886.FPKM.txt.gz	TCGA-A2-A0T6-01A	e3639f71-cfe7-46c7-8390-73f8043ac6b0	f05204c8-8301-4117-b826-b5fa194d28d2	d1fc62ef-0908-4e47-9842-72e3b3acde8b	Transcriptome Profiling		TCGA-A2-A0T6-01A-11R-A084-07
TCGA-D8-A1XV	87b85935-a058-44ad-8fb6-8511130eaffe	Primary Tumor	Gene Expression Quantification		b69ae69d-885b-487a-af7a-1a096f2726a2.FPKM.txt.gz	TCGA-D8-A1XV-01A	5a0e92d3-7eb2-4ab2-8ee7-f2f180c6a6e6	a9d130f4-84e6-4f3c-982f-69971b5b7a46	0fb8ff6a-390c-4ebd-8c19-8f2e45db6909	Transcriptome Profiling		TCGA-D8-A1XV-01A-11R-A14M-07
TCGA-D8-A1JI	baf2afc8-f16c-488f-947c-efc9083c6bef	Primary Tumor	Gene Expression Quantification		920f661a-0613-4c80-8a42-65c7a0c32337.FPKM.txt.gz	TCGA-D8-A1JI-01A	27706c21-96cb-48e9-88ec-1c52769bfe45	5a4c0145-86eb-40ae-9983-adb13652a9a2	9437981c-3976-4a92-aa81-96f660329d8e	Transcriptome Profiling		TCGA-D8-A1JI-01A-11R-A13Q-07
TCGA-AC-A7VC	2b36853f-34d3-47c5-ba6a-e5a93233d2b1	Primary Tumor	Gene Expression Quantification		76f75946-4d85-415e-8602-d1153fe3e2c3.FPKM.txt.gz	TCGA-AC-A7VC-01A	f88a5259-4413-4d0c-9083-600d74caffbc	f472b29c-f85a-422e-8446-453468ab9cc9	2f2855cc-282b-491c-961b-7ed699ff1a5b	Transcriptome Profiling		TCGA-AC-A7VC-01A-11R-A352-07
TCGA-E2-A3DX	31427699-e27a-4035-8925-6d8d6900d097	Primary Tumor	Gene Expression Quantification		7abbb947-e35b-484c-a84f-d903268d219b.FPKM.txt.gz	TCGA-E2-A3DX-01A	2424c058-78c6-41dd-86e9-efcd61b72add	796df715-916f-46e4-9da1-e19c94958e07	76c83632-0a0c-468b-81ba-b08ecb684cf1	Transcriptome Profiling		TCGA-E2-A3DX-01A-21R-A213-07
TCGA-BH-A208	ddcbdac6-9e43-4146-a611-d033125eba14	Solid Tissue Normal	Gene Expression Quantification		05eb3daf-d392-4ede-87d6-8f0aef8b6372.FPKM.txt.gz	TCGA-BH-A208-11A	a0ac3d9f-7700-4319-929a-fb51d85c9d49	0b755cf4-785f-466e-a235-ea697b9a6423	858aaabe-c850-4f24-99e4-2ef56b5061e5	Transcriptome Profiling		TCGA-BH-A208-11A-51R-A157-07
TCGA-D8-A27F	1549dc64-3dab-43fc-96e9-b07d520957e1	Primary Tumor	Gene Expression Quantification		e2c8d95e-1e56-4b01-a818-7eccc0059d6e.FPKM.txt.gz	TCGA-D8-A27F-01A	0a69935d-9552-4792-9b2e-1a630114691e	7e9145f7-ccff-4132-b2b7-9b992eebebf4	6cc0570a-e886-4b01-ae70-d87586c6698b	Transcriptome Profiling		TCGA-D8-A27F-01A-11R-A16F-07
TCGA-BH-A0DE	7f0bbba1-9bc3-45db-bdda-eb3319bb15d2	Primary Tumor	Gene Expression Quantification		ec9d9157-c6eb-4bbe-acba-c5f45678ac3e.FPKM.txt.gz	TCGA-BH-A0DE-01A	b9a1f505-713e-4044-b76e-57134a4802f1	c73178ad-f042-47ca-af89-343a647076b4	5eb77bd6-b34c-4f53-8ba8-a7714022a877	Transcriptome Profiling		TCGA-BH-A0DE-01A-11R-A115-07
TCGA-AR-A1AN	43029932-feb0-4658-97fa-645c1e775009	Primary Tumor	Gene Expression Quantification		5cb385a7-dab3-486c-83af-80aafe9c4669.FPKM.txt.gz	TCGA-AR-A1AN-01A	9046caf3-bbfe-4554-b9d2-11b333ad7704	2dd17e3a-3034-4bb9-8a79-d0c89fa9ae21	87016eb5-77ba-4e20-9b51-73adc74eb427	Transcriptome Profiling		TCGA-AR-A1AN-01A-11R-A12P-07
TCGA-E2-A1IG	bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4	Primary Tumor	Gene Expression Quantification		999edb9e-8a45-4115-84d5-fca75dcfa639.FPKM.txt.gz	TCGA-E2-A1IG-01A	d0705a73-e6d0-4282-82b1-76d44bda242f	5e429dd7-787c-4e7d-b672-b000b7b57929	754774dd-77e1-4cf5-b9b5-3afad9f41410	Transcriptome Profiling		TCGA-E2-A1IG-01A-11R-A144-07
TCGA-OL-A5RY	8360cec6-daf6-41c9-9a4f-7fc03c958dcc	Primary Tumor	Gene Expression Quantification		ce85344b-0f16-4f96-b8da-af518e2adc71.FPKM.txt.gz	TCGA-OL-A5RY-01A	2407816a-86e7-4094-a028-e81c0cda5448	0039a298-3369-4da5-9bfd-19792e9632be	d79eec4e-4412-4103-96a1-92e7de3f9e74	Transcriptome Profiling		TCGA-OL-A5RY-01A-21R-A28M-07
TCGA-A2-A3KC	2d29a4ac-98e7-4663-9dd6-5681bc32ac2e	Primary Tumor	Gene Expression Quantification		4a0d9b7a-427c-4446-9fbd-ebb4b55b0469.FPKM.txt.gz	TCGA-A2-A3KC-01A	7bbe4637-394e-42c0-af7d-6184c3f48916	8318a9a4-e78e-4db8-97c7-2cc733d0c512	6100424e-9398-4f64-925b-8cc3fcd8cfe9	Transcriptome Profiling		TCGA-A2-A3KC-01A-11R-A213-07
TCGA-BH-A0H0	96457ebf-ae88-41f4-97e5-cdc3163418aa	Primary Tumor	Gene Expression Quantification		6b51c7b1-a0ca-4599-8876-75b7f0269c64.FPKM.txt.gz	TCGA-BH-A0H0-01A	38e26122-c473-41c1-afb0-cd3b9096e9f4	93a3fc8a-1b50-4da3-9dbb-cf9f582fc22e	daa29b50-936b-4aff-8a98-e9f8b3c34ced	Transcriptome Profiling		TCGA-BH-A0H0-01A-11R-A056-07
TCGA-E2-A1IO	71fc8941-4cfb-47ea-a533-873d38f8c95c	Primary Tumor	Gene Expression Quantification		84ab7d33-de05-49a8-af92-5ce869de2561.FPKM.txt.gz	TCGA-E2-A1IO-01A	72611671-51cc-4662-b992-6701eb1df987	de6d4267-c1cb-4761-a539-5f83368735af	32b61e02-7535-4807-a54e-d458e7968e6f	Transcriptome Profiling		TCGA-E2-A1IO-01A-11R-A144-07
TCGA-E2-A1LB	fa176764-a76f-44c7-b97a-cd6d21e052be	Solid Tissue Normal	Gene Expression Quantification		33dbd5a5-f760-491a-aef5-5ff8be13a8cd.FPKM.txt.gz	TCGA-E2-A1LB-11A	b34ad5ac-c581-4747-88db-e2d52fa7e463	4a429750-5cdd-44bc-8b2f-9921c3d1102e	b2d4a994-bb2d-4feb-a5d0-5fdf0b5e0ce3	Transcriptome Profiling		TCGA-E2-A1LB-11A-22R-A144-07
TCGA-AO-A0JD	0a229f95-0ea1-4d63-953e-74f5ec2f3028	Primary Tumor	Gene Expression Quantification		7d43beb3-7d7b-4d27-b63c-ac3c29ad64e7.FPKM.txt.gz	TCGA-AO-A0JD-01A	0bef9bfc-43d3-4ac9-a60f-9b65623f7e37	6292ad22-cf2f-4e72-a95d-2441d667a147	b2434cd1-872b-43fe-bb67-2cf7727b91ba	Transcriptome Profiling		TCGA-AO-A0JD-01A-11R-A056-07
TCGA-B6-A0IC	b804f7ae-da8f-4414-be11-f880f1859160	Primary Tumor	Gene Expression Quantification		aacd6622-4f35-4a5b-8c57-be7f37bba2ed.FPKM.txt.gz	TCGA-B6-A0IC-01A	718599d7-723a-4121-ac07-51120cde9af1	81bebbeb-bdb8-43f4-8113-b8f53425b725	1518bb65-5157-4ee9-8865-25a38b6a3d2c	Transcriptome Profiling		TCGA-B6-A0IC-01A-11R-A034-07
TCGA-BH-A0DT	74f31744-0aed-4633-beec-4e203315f0b7	Primary Tumor	Gene Expression Quantification		cc55afdc-78e2-48c5-b1ac-386033852bca.FPKM.txt.gz	TCGA-BH-A0DT-01A	e88bcf68-e904-4511-92f6-01cbd0da62de	eb11d414-2f0e-44a1-843c-ecacc7212e91	3911c908-a413-46bd-86c6-5b93fd60dac3	Transcriptome Profiling		TCGA-BH-A0DT-01A-21R-A12D-07
TCGA-BH-A0C0	7875018b-91dc-4ab1-83b0-ee3883e2816e	Solid Tissue Normal	Gene Expression Quantification		40633fb7-6665-4897-ba2d-76502e35dcd7.FPKM.txt.gz	TCGA-BH-A0C0-11A	86c4b2fd-d034-469d-adfa-712055f30dc3	d84a5349-7473-4f6f-afae-5d0062328491	7e6ed787-5c28-44d6-ab7d-9a744a29d6a9	Transcriptome Profiling		TCGA-BH-A0C0-11A-21R-A089-07
TCGA-C8-A12O	83f26720-007c-42c9-a7de-7484bf8afa89	Primary Tumor	Gene Expression Quantification		23f8f5e2-25b8-4b43-b939-66e7e3f55977.FPKM.txt.gz	TCGA-C8-A12O-01A	5efabaa8-f296-4c9c-9632-559ef7f6dd44	2c66d45a-c014-4fbe-9ff2-4ca17ec59ba9	673e595c-76a7-4b73-b864-13cca111f74a	Transcriptome Profiling		TCGA-C8-A12O-01A-11R-A115-07
TCGA-A7-A5ZV	0ec70e40-07df-461d-8ff9-351240a0d454	Primary Tumor	Gene Expression Quantification		ec57a9a3-90f1-4559-a241-d647a9ce37e8.FPKM.txt.gz	TCGA-A7-A5ZV-01A	e121ae32-63c2-4b13-b135-d1837fc10999	b9eeeaf9-5a04-4f93-b2fb-897377bd57f4	7bca6750-0fcb-4bbc-a63f-8d40228d8a6b	Transcriptome Profiling		TCGA-A7-A5ZV-01A-11R-A28M-07
TCGA-D8-A1JS	0d03055c-186b-418a-b614-e2035757bc3b	Primary Tumor	Gene Expression Quantification		d8fea32d-3ef0-4d7b-8b3e-7619ec2ad987.FPKM.txt.gz	TCGA-D8-A1JS-01A	b347056d-3ae3-43c7-9e3b-f48cee1bfbb2	aa5103b4-c25d-4ca4-847b-a1ece4c14aff	b5bff568-a4cb-46f3-82d8-67a16eda7e59	Transcriptome Profiling		TCGA-D8-A1JS-01A-11R-A13Q-07
TCGA-A7-A4SA	a2efe7e1-aca3-440f-825f-ed621edca69f	Primary Tumor	Gene Expression Quantification		c7e9dae6-ed90-4736-8f84-387550fb8bff.FPKM.txt.gz	TCGA-A7-A4SA-01A	781945fb-6d9e-4b45-8082-57675f21dc4a	040438cf-a4ba-4f06-b562-73c79738f53e	26a9c0e9-3ae5-4762-851d-304da703d84f	Transcriptome Profiling		TCGA-A7-A4SA-01A-11R-A266-07
TCGA-A2-A1FZ	805bfe39-3695-43c2-93e4-d66d0559b89f	Primary Tumor	Gene Expression Quantification		44caf0b5-d05f-49fd-b8ec-c32d0003c5f4.FPKM.txt.gz	TCGA-A2-A1FZ-01A	27e70f84-80c5-4f6c-9d22-83c5a6e66eb5	d5d86fc3-a720-43b7-8125-160f3af04de0	b1110fff-1cc4-4ed2-a6fd-ac6d298d908d	Transcriptome Profiling		TCGA-A2-A1FZ-01A-51R-A14D-07
TCGA-AR-A1AX	f72c1d69-da35-459f-8542-59bfd6c09c23	Primary Tumor	Gene Expression Quantification		5f615a4b-f0c6-4313-88f3-a2a8f4a713c4.FPKM.txt.gz	TCGA-AR-A1AX-01A	66626142-7c5c-4ed0-8ef0-f4133423f275	f3ac7557-714a-492c-a166-246ef7298952	4c516fd9-b810-43b9-8237-c1db079f10f2	Transcriptome Profiling		TCGA-AR-A1AX-01A-11R-A12P-07
TCGA-E2-A1BD	0e1d0d46-7a7b-4538-95dd-b9fc20a15aec	Primary Tumor	Gene Expression Quantification		ee7de819-1be1-4028-8e15-7da042502687.FPKM.txt.gz	TCGA-E2-A1BD-01A	fa1917b0-c3e1-412d-b063-e74b5cafb8dc	1ddc4c86-029f-49b5-893c-a218240d3fa4	e09661cf-99cb-420a-8f79-b5a05010a816	Transcriptome Profiling		TCGA-E2-A1BD-01A-11R-A12P-07
TCGA-A7-A13E	8c7e74e0-71ef-49b8-9217-94b8ef740ef9	Solid Tissue Normal	Gene Expression Quantification		d8f60cfe-3faa-406f-8ed6-2bb201dc36f4.FPKM.txt.gz	TCGA-A7-A13E-11A	80efdbaa-067b-4018-89b2-b8869bfb9163	238e4064-4aac-4c75-a506-b19bc7f3fc3c	07773c28-8711-4b1f-8ca5-d3b83028acf0	Transcriptome Profiling		TCGA-A7-A13E-11A-61R-A12P-07
TCGA-EW-A1PH	4da999a0-ef41-4a0b-b1d1-446b39cc855a	Primary Tumor	Gene Expression Quantification		1ff9e4f4-089a-4364-9ec9-c5ecc6b8c4f6.FPKM.txt.gz	TCGA-EW-A1PH-01A	39413018-090f-46ca-b6df-244124f098c3	dd38ba60-656a-46f7-b22b-bcee3b6d2f19	9e8cca2f-77c9-48ed-8eac-23c93c518190	Transcriptome Profiling		TCGA-EW-A1PH-01A-11R-A14M-07
TCGA-3C-AAAU	6e7d5ec6-a469-467c-b748-237353c23416	Primary Tumor	Gene Expression Quantification		fa9d8ef2-0fd0-4fd8-8266-e4760b77d103.FPKM.txt.gz	TCGA-3C-AAAU-01A	6ef883fc-81f3-4089-95e0-86904ffc0d38	197b76a1-a09a-4659-83aa-2c14fd1023a9	74929104-9890-4be3-9cc7-30374f844aa1	Transcriptome Profiling		TCGA-3C-AAAU-01A-11R-A41B-07
TCGA-A8-A09V	cc348a26-ee11-47a4-8b51-de922967e175	Primary Tumor	Gene Expression Quantification		40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.FPKM.txt.gz	TCGA-A8-A09V-01A	416041ff-f179-4c72-a281-f39d32c595c1	c6d8d136-3bd3-49d2-8305-3377240a1ce7	c9fd90a9-24fd-417a-b058-2d6a695b2426	Transcriptome Profiling		TCGA-A8-A09V-01A-11R-A034-07
TCGA-D8-A1JM	3e775c99-ceda-4246-8d6f-0f58ca5097c8	Primary Tumor	Gene Expression Quantification		6d27be54-6210-431e-b460-247587c5ab8d.FPKM.txt.gz	TCGA-D8-A1JM-01A	ab3e7f05-9fb2-4c19-a6a9-3ffe1e4c1525	c6ba5d28-97b4-4f07-b91c-997b286dff03	b51e579d-65ec-4359-85b1-4966fd5e53d3	Transcriptome Profiling		TCGA-D8-A1JM-01A-11R-A13Q-07
TCGA-AN-A0FV	2e8e70f2-c781-44c2-8f12-1f8c2f536aa3	Primary Tumor	Gene Expression Quantification		0f8ed930-950b-4bae-a02d-e598b74bd82b.FPKM.txt.gz	TCGA-AN-A0FV-01A	600db536-d7c5-4cfa-bb80-fcc269b96b8c	8046edc0-e5f9-42ec-85f2-6cc66596633f	a67dd7a7-1847-47ff-9707-de96adc58c32	Transcriptome Profiling		TCGA-AN-A0FV-01A-11R-A00Z-07
TCGA-E2-A1IK	becedbfd-b2aa-4dde-b7f4-29e6f59ec32c	Primary Tumor	Gene Expression Quantification		00587432-3004-4d4b-9dc2-8c90c81f7640.FPKM.txt.gz	TCGA-E2-A1IK-01A	96a11934-f6cd-4892-a808-672433f84429	e2da00f3-fdb9-4ab4-964a-6828568e2e6e	b6101900-e633-4407-a74d-a6cd07aa1274	Transcriptome Profiling		TCGA-E2-A1IK-01A-11R-A144-07
TCGA-A8-A08G	719082cc-1ebe-4a51-a659-85a59db1d77d	Primary Tumor	Gene Expression Quantification		411e5567-82fd-4cc8-99ea-5ed9bd3a198e.FPKM.txt.gz	TCGA-A8-A08G-01A	0584b467-a0f7-45fd-9948-9a01318d34bd	ea93b70f-c0b6-4063-86a8-cac7d5d99c77	53d82c78-ef71-40e1-bf98-f7c3b280dfbc	Transcriptome Profiling		TCGA-A8-A08G-01A-11R-A00Z-07
TCGA-A7-A0CH	9de678e5-67ed-4453-a98b-7ac351d5d0f1	Primary Tumor	Gene Expression Quantification		acf02cd5-270d-40c0-864d-abebe048f309.FPKM.txt.gz	TCGA-A7-A0CH-01A	0b225e38-d4c8-4cb5-a668-316894ab858f	1a9f7284-9770-4936-9fa4-500698184680	4be3b19e-b6b6-4627-815e-60cf0c6faeb9	Transcriptome Profiling		TCGA-A7-A0CH-01A-21R-A00Z-07
TCGA-BH-A0HP	fcef8cb5-fb2c-4bfb-82cd-6b9f3145182c	Primary Tumor	Gene Expression Quantification		2a6ae2e8-733f-4349-8eec-d25e2b4abf86.FPKM.txt.gz	TCGA-BH-A0HP-01A	f0c59856-0421-46e3-a2f9-e17f0f267930	c1e94fa4-ace1-4ee2-9cdc-ec7b13e6bc8a	48838a9e-99c6-40d0-8496-79f009030f4b	Transcriptome Profiling		TCGA-BH-A0HP-01A-12R-A084-07
TCGA-BH-A0EA	1f601832-eee3-48fb-acf5-80c4a454f26e	Primary Tumor	Gene Expression Quantification		e58d8f68-0808-4a7b-b6b5-65d90c82875d.FPKM.txt.gz	TCGA-BH-A0EA-01A	ca71ca96-cbb7-4eab-9487-251dda34e107	7f791228-dd77-4ab0-8227-d784a4c7fea1	1ed23e1f-2706-4f60-a49a-13aeb401323b	Transcriptome Profiling		TCGA-BH-A0EA-01A-11R-A115-07
TCGA-A2-A0T2	128d198e-9b22-427c-90db-3714455f3a17	Primary Tumor	Gene Expression Quantification		e7dd2f36-adee-4be2-ae3c-39d7664055e2.FPKM.txt.gz	TCGA-A2-A0T2-01A	491c6c41-d1c5-4be7-bb7c-9df7275aa388	eeb8b594-1bba-4af3-be80-682e261965b4	bb5d2011-57c7-450a-b288-0ec2fef21c7e	Transcriptome Profiling		TCGA-A2-A0T2-01A-11R-A084-07
TCGA-BH-A1ET	8986a141-eae7-4157-b695-02cc6fc3b071	Solid Tissue Normal	Gene Expression Quantification		60cc2580-b21c-4526-ab37-e5dadb4fa9b7.FPKM.txt.gz	TCGA-BH-A1ET-11B	ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be	6ca1ada8-2473-4d1a-ae02-b57aae168243	7cad60aa-8a19-45d9-997e-6417e86ae6ab	Transcriptome Profiling		TCGA-BH-A1ET-11B-23R-A137-07
TCGA-E9-A229	cea9d8f9-e18c-4947-a461-5f712e3c1e6d	Primary Tumor	Gene Expression Quantification		39ff37d0-344a-4627-b972-68d81304b355.FPKM.txt.gz	TCGA-E9-A229-01A	b956a823-b7d5-4a9e-a9d1-c66f0faf544a	c3927b5c-d641-45e5-87ea-9cc18c7ec85e	c7e18cee-d69b-4765-9ed2-840b67cc6920	Transcriptome Profiling		TCGA-E9-A229-01A-31R-A157-07
TCGA-A1-A0SQ	08de63a2-7b76-43c3-80dc-df748b1d81bc	Primary Tumor	Gene Expression Quantification		9023df26-92cb-4dd9-8f2c-629dfaddd88b.FPKM.txt.gz	TCGA-A1-A0SQ-01A	9efdba02-2752-4c89-bb53-e8018f5aa7bf	58d073a2-68b8-4f48-ba5e-020258abef71	e9bcc089-a19c-4bd7-9950-fb4724574ed9	Transcriptome Profiling		TCGA-A1-A0SQ-01A-21R-A144-07
TCGA-BH-A0B9	5a57dc25-d252-4b22-b192-4de630d7002f	Primary Tumor	Gene Expression Quantification		56451515-b448-4c8f-837a-8a78ac630d8d.FPKM.txt.gz	TCGA-BH-A0B9-01A	d5c39754-79c3-432c-b496-34a394662e17	8137ffee-bb4f-4e5f-b831-acfc9c5585a8	ccecfa72-7b32-46e4-91c3-225817f757be	Transcriptome Profiling		TCGA-BH-A0B9-01A-11R-A056-07
TCGA-E2-A1IF	718db047-9f32-48c4-98c9-515218441bca	Primary Tumor	Gene Expression Quantification		383e04eb-e6c6-4138-b336-1847e128807b.FPKM.txt.gz	TCGA-E2-A1IF-01A	34a8b02b-01a2-4f2d-8e8e-c3358d43665a	5b62628a-b301-4d60-9213-396e3fc5a3ed	cec36cc5-1a2c-4782-82c7-f1f3e46ebb78	Transcriptome Profiling		TCGA-E2-A1IF-01A-11R-A144-07
TCGA-E9-A247	636b0a90-c8c2-4ad6-a77d-6cd428a826d1	Primary Tumor	Gene Expression Quantification		aa256c1a-55a8-43b1-a553-26444a950087.FPKM.txt.gz	TCGA-E9-A247-01A	3c38c1fe-9f57-4523-9654-c4bc6b02e84f	c6f8aca1-259f-48ab-a470-a1afecb8a2a9	b7a051bf-937a-4b3b-a5a5-bd95f0061712	Transcriptome Profiling		TCGA-E9-A247-01A-11R-A169-07
TCGA-BH-AB28	09d6e904-7184-4788-8a19-04f8c46cb13f	Primary Tumor	Gene Expression Quantification		07a95816-646a-4eac-9f44-5ff0d5a3532c.FPKM.txt.gz	TCGA-BH-AB28-01A	3cf4fddd-7fb5-4bb6-bca8-412019df4e2d	b884af8f-ff0c-4cac-9a26-f4f27b35f8e7	5b340ea1-3965-445a-bcbb-e2c7740a85a0	Transcriptome Profiling		TCGA-BH-AB28-01A-31R-A41B-07
TCGA-E2-A14U	23b7aaea-1119-4b10-aa1a-0ae255d2f2a6	Primary Tumor	Gene Expression Quantification		ffd7b10e-8c0c-4aeb-81a0-b060108d57fa.FPKM.txt.gz	TCGA-E2-A14U-01A	20d25e27-b509-45eb-a734-9b8d6a40c632	06239773-a7e3-4262-9b5f-0105e3b1467a	02415e27-7abc-4e58-b7aa-ea7c92fda8e9	Transcriptome Profiling		TCGA-E2-A14U-01A-11R-A22K-07
TCGA-A7-A4SB	a947a945-4721-45cc-bc45-13b8ea41c10e	Primary Tumor	Gene Expression Quantification		cc233ff9-d5fb-4e9b-9007-f58d008df995.FPKM.txt.gz	TCGA-A7-A4SB-01A	352dc94a-fc74-4292-890c-4ed9c22dcfbc	87845b6d-d3a0-43bf-82cf-a9429759e353	cee7cc1e-2c12-4dba-893a-6efc765930c9	Transcriptome Profiling		TCGA-A7-A4SB-01A-21R-A266-07
TCGA-BH-A1FM	7eb18190-5a41-4637-9783-f81bbde499e4	Solid Tissue Normal	Gene Expression Quantification		ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9.FPKM.txt.gz	TCGA-BH-A1FM-11B	39ec3623-c15f-4af6-b2df-5413eec21bec	6e6a7a6c-4630-4506-8b57-a0df12ffff4c	ff254978-1b10-497c-b757-6ac1372af506	Transcriptome Profiling		TCGA-BH-A1FM-11B-23R-A13Q-07
TCGA-GM-A2DD	b343bfe0-7c23-4c6a-8c84-9ee39db2ecda	Primary Tumor	Gene Expression Quantification		bef64f1a-1c0b-4615-bbbf-9faa7b0a03c8.FPKM.txt.gz	TCGA-GM-A2DD-01A	ddc6e148-34b7-4466-b692-3bb227004e2b	c6514deb-3214-4ceb-8db6-46daca13911f	211bad01-e40d-4d1b-a117-92adf0af0a48	Transcriptome Profiling		TCGA-GM-A2DD-01A-11R-A180-07
TCGA-E2-A570	cdd8c046-fd97-482a-a11f-2217b321c4d1	Primary Tumor	Gene Expression Quantification		47af78ae-c41a-401f-a88b-d7e35831f816.FPKM.txt.gz	TCGA-E2-A570-01A	635a7c2c-7731-48c1-948d-4d7ecf05c472	da3319a2-f906-495c-b0de-38cb8672e28f	2bfb870e-5da6-407d-89bb-c9ec7f6b0342	Transcriptome Profiling		TCGA-E2-A570-01A-11R-A29R-07
TCGA-AC-A8OR	8cd1ba0b-ead9-4661-a796-6c9dbf1c42cd	Primary Tumor	Gene Expression Quantification		1294d2f0-3a01-45b8-9e18-f5da4fbe8223.FPKM.txt.gz	TCGA-AC-A8OR-01A	15c73666-b316-4108-97e9-9d0e40540a2c	4b35717e-b682-4b39-a5ef-5c9c037e6304	fe14aaa3-2747-49af-ade9-0beeafe79a39	Transcriptome Profiling		TCGA-AC-A8OR-01A-21R-A41B-07
TCGA-A7-A3IZ	15ff4b02-bb69-4d24-8a07-b82f428e428d	Primary Tumor	Gene Expression Quantification		c91683f2-3388-434b-8207-c9b68ffc977d.FPKM.txt.gz	TCGA-A7-A3IZ-01A	e4400dbf-b871-48ab-b571-4f883bb3c24e	8ba93ad6-932d-42c9-8268-ddda46802057	2eb53fc1-6c76-4637-9cfc-116dacf91e21	Transcriptome Profiling		TCGA-A7-A3IZ-01A-11R-A213-07
TCGA-BH-A1F8	ee554215-bea2-4268-aaf9-784e68cdb969	Primary Tumor	Gene Expression Quantification		9c67b11d-1bac-446f-8bd7-ca34b7bc2ad6.FPKM.txt.gz	TCGA-BH-A1F8-01A	ca39657a-073d-4b89-a3da-900f7c9f1012	7e598a8a-9fb8-4c2d-94e7-ae1921addcd1	67a2c791-b15d-45b3-b41b-c48fa1c43b79	Transcriptome Profiling		TCGA-BH-A1F8-01A-11R-A13Q-07
TCGA-B6-A0RU	6956473b-92e5-4069-a26b-b48e280e76f2	Primary Tumor	Gene Expression Quantification		58d232f8-75a8-4981-9ccd-0530a31b4610.FPKM.txt.gz	TCGA-B6-A0RU-01A	7abad802-817a-4d95-b022-f21cc4b1d9bc	c94232f8-2e37-46d0-b12a-b8e920e659d9	586bca95-f39b-43d2-b92f-e73646a57d01	Transcriptome Profiling		TCGA-B6-A0RU-01A-11R-A084-07
TCGA-AC-A8OP	b9c6c069-2a2b-4cc7-a398-dc45c132d979	Primary Tumor	Gene Expression Quantification		3f500570-271f-4da1-90d5-d60f353521e1.FPKM.txt.gz	TCGA-AC-A8OP-01A	001773a6-9cf3-48a1-8ea1-1f0da4991bc5	c32e8a89-bc6b-4e8a-8719-4509412b5729	3cb81c58-72a9-4fa7-b9ed-306cb549ce99	Transcriptome Profiling		TCGA-AC-A8OP-01A-11R-A36F-07
TCGA-BH-A0DG	0bc5744c-5fa3-45bb-87d0-70a02068b392	Primary Tumor	Gene Expression Quantification		75965f7b-8ec7-481e-ae22-68ba7f7eafed.FPKM.txt.gz	TCGA-BH-A0DG-01A	a6b72c40-c921-4159-abad-b64e20619241	3f104cf7-8de8-4e77-8baa-bad1bbb493ac	1d034bd3-e9af-4ec6-a264-f5519953debe	Transcriptome Profiling		TCGA-BH-A0DG-01A-21R-A12P-07
TCGA-BH-A1EN	858652b8-c4c2-41d8-be32-fdc88e1a7bb0	Solid Tissue Normal	Gene Expression Quantification		70029e42-3b29-48f5-908e-7cd203103277.FPKM.txt.gz	TCGA-BH-A1EN-11A	c03683bd-2fe1-4ab2-9a16-796553be5467	ae5214a0-7fbe-410d-aedf-0a119c8b7f5a	6e51d1e6-8d14-43d0-91d9-5ed8bc4d4dc8	Transcriptome Profiling		TCGA-BH-A1EN-11A-23R-A13Q-07
